TIME;CH1;CH2;;;PROBE X;V/DIV;T/DIV;V_MIN;V_MAX;V_AVG;;;2026/03/11 21:44;;FNIRSI 1013D;
3,69E-3;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,70E-3;-1,00E-2;-2,00E-3;;;;;;;;;;;;;;
3,71E-3;-1,00E-2;-2,00E-3;;;;;;;;;;;;;;
3,72E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
3,73E-3;-1,00E-2;-2,00E-3;;;;;;;;;;;;;;
3,74E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,75E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
3,76E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
3,77E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,78E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,79E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
3,80E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,81E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,82E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
3,83E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
3,84E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
3,85E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
3,86E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
3,87E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
3,88E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
3,89E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
3,90E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
3,91E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
3,92E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
3,93E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
3,94E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
3,95E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
3,96E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
3,97E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
3,98E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
3,99E-3;-1,80E-2;-1,00E-2;;;;;;;;;;;;;;
4,00E-3;-5,00E-2;-3,20E-2;;;;;;;;;;;;;;
4,01E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
4,02E-3;-1,40E-2;-6,00E-3;;;;;;;;;;;;;;
4,03E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,04E-3;-1,40E-2;-6,00E-3;;;;;;;;;;;;;;
4,05E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,06E-3;-6,00E-3;2,00E-3;;;;;;;;;;;;;;
4,07E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,08E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,09E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,10E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,11E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,12E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
4,13E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,14E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,15E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,16E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,17E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,18E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,19E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,20E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,21E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,22E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,23E-3;-6,80E-2;-7,20E-2;;;;;;;;;;;;;;
4,24E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,25E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,26E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,27E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,28E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,29E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,30E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,31E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,32E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,33E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,34E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,35E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,36E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,37E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,38E-3;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
4,39E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,40E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,41E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,42E-3;-1,40E-2;-2,00E-2;;;;;;;;;;;;;;
4,43E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,44E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,45E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,46E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,47E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,48E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,49E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,50E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,51E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,52E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,53E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,54E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,55E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
4,56E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,57E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,58E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,59E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,60E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
4,61E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,62E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
4,63E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,64E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,65E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,66E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,67E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,68E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,69E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,70E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,71E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,72E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,73E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,74E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,75E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,76E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,77E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,78E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
4,79E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
4,80E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,81E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,82E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,83E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,84E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,85E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,86E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,87E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,88E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,89E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
4,90E-3;-3,20E-2;-3,60E-2;;;;;;;;;;;;;;
4,91E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,92E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,93E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,94E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
4,95E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,96E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
4,97E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
4,98E-3;-1,40E-2;-1,80E-2;;;;;;;;;;;;;;
4,99E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,00E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,01E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,02E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,03E-3;-1,40E-2;-2,80E-2;;;;;;;;;;;;;;
5,04E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,05E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,06E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,07E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,08E-3;-2,40E-2;-2,00E-2;;;;;;;;;;;;;;
5,09E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,10E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,11E-3;-2,80E-2;-2,80E-2;;;;;;;;;;;;;;
5,12E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
5,13E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,14E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,15E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,16E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,17E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,18E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
5,19E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,20E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,21E-3;-2,00E-2;-2,40E-2;;;;;;;;;;;;;;
5,22E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,23E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,24E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,25E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,26E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,27E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,28E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,29E-3;1,60E-2;1,20E-2;;;;;;;;;;;;;;
5,30E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,31E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,32E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,33E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,34E-3;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
5,35E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,36E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,37E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,38E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,39E-3;-1,40E-2;-1,00E-2;;;;;;;;;;;;;;
5,40E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,41E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,42E-3;-1,80E-2;-1,00E-2;;;;;;;;;;;;;;
5,43E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,44E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,45E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,46E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,47E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,48E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,49E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,50E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,51E-3;-6,00E-3;-1,80E-2;;;;;;;;;;;;;;
5,52E-3;-2,00E-2;-2,80E-2;;;;;;;;;;;;;;
5,53E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,54E-3;-1,00E-2;-1,80E-2;;;;;;;;;;;;;;
5,55E-3;-2,80E-2;-2,80E-2;;;;;;;;;;;;;;
5,56E-3;-6,00E-3;-1,80E-2;;;;;;;;;;;;;;
5,57E-3;-6,00E-3;-1,80E-2;;;;;;;;;;;;;;
5,58E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,59E-3;-6,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,60E-3;-1,40E-2;-1,40E-2;;;;;;;;;;;;;;
5,61E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,62E-3;-1,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,63E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,64E-3;-1,00E-2;-6,00E-3;;;;;;;;;;;;;;
5,65E-3;-1,80E-2;-1,40E-2;;;;;;;;;;;;;;
5,66E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,67E-3;-1,00E-2;-1,00E-2;;;;;;;;;;;;;;
5,68E-3;-2,00E-2;-1,40E-2;;;;;;;;;;;;;;
5,69E-3;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,70E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,71E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,72E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
5,73E-3;4,00E-3;2,00E-3;;;;;;;;;;;;;;
5,74E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,75E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,76E-3;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,77E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,78E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,79E-3;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,80E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,81E-3;4,00E-3;4,00E-3;;;;;;;;;;;;;;
5,82E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,83E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,84E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,85E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,86E-3;-2,00E-3;-1,40E-2;;;;;;;;;;;;;;
5,87E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,88E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
5,89E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,90E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,91E-3;-5,40E-2;-4,40E-2;;;;;;;;;;;;;;
5,92E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,93E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,94E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
5,95E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,96E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,97E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,98E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
5,99E-3;2,60E-2;1,20E-2;;;;;;;;;;;;;;
6,00E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,01E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
6,02E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,03E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,04E-3;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,05E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,06E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,07E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,08E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,09E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,10E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,11E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,12E-3;1,20E-2;8,00E-3;;;;;;;;;;;;;;
6,13E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,14E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,15E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,16E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,17E-3;-1,80E-2;-6,00E-3;;;;;;;;;;;;;;
6,18E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,19E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,20E-3;-1,80E-2;-2,00E-2;;;;;;;;;;;;;;
6,21E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,22E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,23E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,24E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,25E-3;3,80E-2;3,40E-2;;;;;;;;;;;;;;
6,26E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,27E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,28E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,29E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,30E-3;2,40E-2;4,00E-3;;;;;;;;;;;;;;
6,31E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,32E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,33E-3;4,00E-3;2,00E-3;;;;;;;;;;;;;;
6,34E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,35E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,36E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,37E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,38E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,39E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,40E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,41E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,42E-3;-6,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,43E-3;-2,00E-3;8,00E-3;;;;;;;;;;;;;;
6,44E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,45E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,46E-3;-2,00E-3;8,00E-3;;;;;;;;;;;;;;
6,47E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,48E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,49E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,50E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,51E-3;2,00E-3;-1,40E-2;;;;;;;;;;;;;;
6,52E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,53E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,54E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,55E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,56E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,57E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,58E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
6,59E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,60E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,61E-3;1,20E-2;1,20E-2;;;;;;;;;;;;;;
6,62E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,63E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,64E-3;-6,00E-3;-1,00E-2;;;;;;;;;;;;;;
6,65E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,66E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,67E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,68E-3;-6,00E-3;-6,00E-3;;;;;;;;;;;;;;
6,69E-3;3,00E-2;2,60E-2;;;;;;;;;;;;;;
6,70E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,71E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,72E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,73E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,74E-3;4,00E-3;4,00E-3;;;;;;;;;;;;;;
6,75E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,76E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,77E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,78E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,79E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,80E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,81E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,82E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
6,83E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,84E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,85E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
6,86E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
6,87E-3;2,00E-3;4,00E-3;;;;;;;;;;;;;;
6,88E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,89E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,90E-3;-1,40E-2;-6,00E-3;;;;;;;;;;;;;;
6,91E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,92E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,93E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
6,94E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,95E-3;2,00E-3;-1,00E-2;;;;;;;;;;;;;;
6,96E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,97E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,98E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
6,99E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,00E-3;4,00E-3;4,00E-3;;;;;;;;;;;;;;
7,01E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,02E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,03E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,04E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,05E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,06E-3;-2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,07E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,08E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,09E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,10E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,11E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,12E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,13E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,14E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,15E-3;2,00E-3;2,00E-3;;;;;;;;;;;;;;
7,16E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,17E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,18E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,19E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,20E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,21E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,22E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,23E-3;4,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,24E-3;2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,25E-3;-2,00E-3;-2,00E-3;;;;;;;;;;;;;;
7,26E-3;2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,27E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,28E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,29E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,30E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,31E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,32E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,33E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,34E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,35E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,36E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,37E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,38E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,39E-3;4,00E-3;4,00E-3;;;;;;;;;;;;;;
7,40E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,41E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,42E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,43E-3;-2,00E-3;-1,00E-2;;;;;;;;;;;;;;
7,44E-3;4,00E-3;2,00E-3;;;;;;;;;;;;;;
7,45E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,46E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
7,47E-3;-2,00E-3;-6,00E-3;;;;;;;;;;;;;;
